"Hugo_Symbol","Low","High","pval","or","ci.up","ci.low","adjPval"
"TMEM259",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"TMEM26",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"TMEM266",0,1,1,0,40.8877320435677,0,1
"TMEM38A",0,1,1,0,40.8877320435677,0,1
"TMEM38B",0,1,1,0,40.8877320435677,0,1
"TMEM41B",0,1,1,0,40.8877320435677,0,1
"TMEM47",0,1,1,0,40.8877320435677,0,1
"TMEM61",0,1,1,0,40.8877320435677,0,1
"TMEM63A",0,1,1,0,40.8877320435677,0,1
"TMEM63C",0,1,1,0,40.8877320435677,0,1
"TMEM72",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"TMEM74",0,1,1,0,40.8877320435677,0,1
"TMIGD1",0,1,1,0,40.8877320435677,0,1
"TMOD2",0,1,1,0,40.8877320435677,0,1
"TMPO",0,1,1,0,40.8877320435677,0,1
"TMPRSS11A",1,2,1,0.51898768390271,10.2092254304129,0.00861982734947175,1
"TMPRSS11F",0,1,1,0,40.8877320435677,0,1
"TMPRSS6",0,1,1,0,40.8877320435677,0,1
"TMTC4",0,1,1,0,40.8877320435677,0,1
"TNC",3,3,1,1.05045803602727,8.15989522489841,0.13523488101642,1
"TNFRSF1B",0,1,1,0,40.8877320435677,0,1
"TNIP2",0,1,1,0,40.8877320435677,0,1
"TNKS1BP1",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"TNNT1",0,1,1,0,40.8877320435677,0,1
"TNNT3",0,1,1,0,40.8877320435677,0,1
"TNR",2,2,1,1.0496164209193,14.9028120027193,0.073923857911495,1
"TNRC6C",0,1,1,0,40.8877320435677,0,1
"TNS1",1,2,1,0.51898768390271,10.2092254304129,0.00861982734947175,1
"TNS2",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"TNS3",1,2,1,0.51898768390271,10.2092254304129,0.00861982734947175,1
"TOLLIP",0,1,1,0,40.8877320435677,0,1
"TONSL",0,1,1,0,40.8877320435677,0,1
"TOX3",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"TP53BP1",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"TP53TG5",0,1,1,0,40.8877320435677,0,1
"TPD52L1",0,1,1,0,40.8877320435677,0,1
"TPO",2,2,1,1.0496164209193,14.9028120027193,0.073923857911495,1
"TPP2",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"TPPP2",0,1,1,0,40.8877320435677,0,1
"TPSD1",0,1,1,0,40.8877320435677,0,1
"TPTE",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"TRABD",0,1,1,0,40.8877320435677,0,1
"TRAF3",0,1,1,0,40.8877320435677,0,1
"TRAIP",0,1,1,0,40.8877320435677,0,1
"TRAK1",0,1,1,0,40.8877320435677,0,1
"TRAM1L1",0,1,1,0,40.8877320435677,0,1
"TRAM2",0,1,1,0,40.8877320435677,0,1
"TRAPPC6A",0,1,1,0,40.8877320435677,0,1
"TREM2",0,1,1,0,40.8877320435677,0,1
"TRERF1",1,2,1,0.51898768390271,10.2092254304129,0.00861982734947175,1
"TRIB2",0,1,1,0,40.8877320435677,0,1
"TRIM15",0,1,1,0,40.8877320435677,0,1
"TRIM26",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"TRIM39",0,1,1,0,40.8877320435677,0,1
"TRIM41",0,1,1,0,40.8877320435677,0,1
"TRIM45",0,1,1,0,40.8877320435677,0,1
"TRIM54",1,2,1,0.51898768390271,10.2092254304129,0.00861982734947175,1
"TRIM55",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"TRIM62",0,1,1,0,40.8877320435677,0,1
"TRIP12",0,1,1,0,40.8877320435677,0,1
"TRIT1",0,1,1,0,40.8877320435677,0,1
"TRMT10C",0,1,1,0,40.8877320435677,0,1
"TRPC5",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"TRPM1",0,1,1,0,40.8877320435677,0,1
"TRPM3",1,2,1,0.51898768390271,10.2092254304129,0.00861982734947175,1
