"ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","hgnc_symbol","chromosome_name","abslogfold"
"ENSG00000129484",778.282210483447,0.252594911577092,0.902679103171006,0.279828026028027,0.779609448659926,0.99998225410374,"PARP2","14",0.252594911577092
"ENSG00000129493",757.702632516733,-0.279335479605843,0.881776655897201,-0.316787111268694,0.751405144633982,0.99998225410374,"HEATR5A","14",0.279335479605843
"ENSG00000129514",1440.29471944441,-1.80416681840514,1.21185493546277,-1.48876467439247,0.136549347601,0.99998225410374,"FOXA1","14",1.80416681840514
"ENSG00000129515",2687.68969098748,0.184671680463152,0.834853456523397,0.221202510476731,0.824934754598775,0.99998225410374,"SNX6","14",0.184671680463152
"ENSG00000129518",1699.52503041153,-0.730639986795609,0.878704791223105,-0.831496532275193,0.405693186415141,0.99998225410374,"EAPP","14",0.730639986795609
"ENSG00000129521",3568.85854063926,-0.961876318718321,1.10561823359538,-0.869989558321932,0.384306110494073,0.99998225410374,"EGLN3","14",0.961876318718321
"ENSG00000129534",843.961319104876,-0.627766438579715,0.900203999647158,-0.697360197050639,0.485577404348034,0.99998225410374,"MIS18BP1","14",0.627766438579715
"ENSG00000129535",56.1986216264259,0.561851146223963,1.34768223812541,0.416901796528448,0.676750239436652,0.99998225410374,"NRL","14",0.561851146223963
"ENSG00000129538",4141.98341638251,-3.40548463446206,0.835874982578778,-4.07415547233597,4.61816238727954e-05,0.00610734084603718,"RNASE1","14",3.40548463446206
"ENSG00000129559",1162.98742678895,0.436689836263188,0.965627473269512,0.452234270825584,0.651100221777984,0.99998225410374,"NEDD8","14",0.436689836263188
"ENSG00000129562",5269.7526854087,1.16844255288604,0.976626452445794,1.19640682469727,0.231537839375533,0.99998225410374,"DAD1","14",1.16844255288604
"ENSG00000129566",1902.45100784561,-0.380816313482624,0.928099250665573,-0.410318522732916,0.681572306210038,0.99998225410374,"TEP1","14",0.380816313482624
"ENSG00000129595",46.0660501633639,-0.245313195405605,1.61094217721179,-0.152279329994446,0.878966627057403,0.99998225410374,"EPB41L4A","5",0.245313195405605
"ENSG00000129625",5089.01629492683,0.750900352850397,0.840371718999632,0.89353358266775,0.371571496216244,0.99998225410374,"REEP5","5",0.750900352850397
"ENSG00000129636",1760.35673143308,0.332655566748743,0.837546634574962,0.397178560591505,0.691235790883578,0.99998225410374,"ITFG1","16",0.332655566748743
"ENSG00000129646",98.2171627456227,0.845815360252252,1.31365281633271,0.643865220502853,0.519662836514847,0.99998225410374,"QRICH2","17",0.845815360252252
"ENSG00000129657",1995.08224184971,-0.581645884781276,0.832061985158502,-0.69904153194846,0.484526076036426,0.99998225410374,"SEC14L1","17",0.581645884781276
"ENSG00000129667",2342.43040053357,0.233095149549329,0.908276971991247,0.256634437222718,0.797460988052528,0.99998225410374,"RHBDF2","17",0.233095149549329
"ENSG00000129675",388.059007702372,-0.946906383221862,1.08588641385125,-0.87201236809246,0.383201630326533,0.99998225410374,"ARHGEF6","X",0.946906383221862
"ENSG00000129680",282.262265607237,-1.02403736978565,1.22348077503896,-0.836986890744597,0.402599936789056,0.99998225410374,"MAP7D3","X",1.02403736978565
"ENSG00000129682",40.8900989041895,4.04748502041245,1.82578441569012,2.21684717299034,0.0266335367063832,0.535443113971953,"FGF13","X",4.04748502041245
"ENSG00000129691",1954.64525589611,-0.719842629493267,0.859411370191188,-0.837599611153769,0.402255611307266,0.99998225410374,"ASH2L","8",0.719842629493267
"ENSG00000129696",490.481139529306,-0.253304998598347,0.900083642722327,-0.281423843935458,0.778385331998293,0.99998225410374,"TTI2","8",0.253304998598347
"ENSG00000129749",26.0230263049804,-0.190402293048106,1.75350930924194,-0.108583565564541,0.91353279645078,0.99998225410374,"CHRNA10","11",0.190402293048106
"ENSG00000129757",331.155549470649,1.49444322991747,0.972731126779432,1.5363374202544,0.124455646341313,0.99998225410374,"CDKN1C","11",1.49444322991747
"ENSG00000129810",205.089342948453,0.581421783826488,1.08944570619487,0.533685873945229,0.593558884047095,0.99998225410374,"SGO1","3",0.581421783826488
"ENSG00000129824",5214.38405605517,1.63009341233887,3.52914984712736,0.461894077313187,0.644157281488215,0.99998225410374,"RPS4Y1","Y",1.63009341233887
"ENSG00000129910",30.1841112467546,3.72758645305033,2.04060641705186,1.82670524894052,0.0677440986361837,0.844055117274977,"CDH15","16",3.72758645305033
"ENSG00000129911",1501.17282234577,0.265463791430356,0.91195413626602,0.29109335752047,0.770979919997995,0.99998225410374,"KLF16","19",0.265463791430356
"ENSG00000129925",4526.33980377027,0.283024525671541,1.00986274110309,0.280260390003485,0.779277737685684,0.99998225410374,"PGAP6","16",0.283024525671541
"ENSG00000129932",697.140466835158,0.961674404025189,0.882735798469947,1.08942495103526,0.275966533405189,0.99998225410374,"DOHH","19",0.961674404025189
"ENSG00000129933",2009.47891581628,-0.190962276143954,0.864876416268763,-0.22079718275566,0.825250357285644,0.99998225410374,"MAU2","19",0.190962276143954
"ENSG00000129946",502.225373376126,1.64931062116713,1.48667779064663,1.10939346208284,0.267260481562183,0.99998225410374,"SHC2","19",1.64931062116713
"ENSG00000129968",1345.49385960096,1.18025025011836,0.852820561691561,1.38393737573276,0.166377631071488,0.99998225410374,"ABHD17A","19",1.18025025011836
"ENSG00000129988",81.7166288734001,-2.02034625393168,2.07628150124924,-0.973059892271876,0.330523536227169,0.99998225410374,"LBP","20",2.02034625393168
"ENSG00000129991",62.4674082625821,0.0835677280507718,2.36815310045159,0.0352881441807272,0.971849977017349,0.99998225410374,"TNNI3","19",0.0835677280507718
"ENSG00000129993",366.674623180802,2.65944676228244,1.24862932184562,2.129892927992,0.0331804541397068,0.612939067107713,"CBFA2T3","16",2.65944676228244
"ENSG00000130005",91.8399326654243,-0.627857968311222,1.4189441427455,-0.442482511747352,0.658140082596433,0.99998225410374,"GAMT","19",0.627857968311222
"ENSG00000130021",1154.13322217819,0.225305584887744,0.954226273836544,0.236113373803767,0.813344696499326,0.99998225410374,"PUDP","X",0.225305584887744
"ENSG00000130023",535.019459194367,0.409756980688569,0.913741400036871,0.448438672771131,0.653836636829692,0.99998225410374,"ERMARD","6",0.409756980688569
"ENSG00000130024",2073.2785640213,0.296921571339341,0.829052281824184,0.358145774215852,0.720234225045247,0.99998225410374,"PHF10","6",0.296921571339341
"ENSG00000130035",299.878330420192,1.70610225065235,1.38807556988743,1.22911337657986,0.219029300526075,0.99998225410374,"GALNT8","12",1.70610225065235
"ENSG00000130038",719.716125844991,-2.63194096374385,1.10585030582509,-2.38001558608797,0.017311905799486,0.41852932318898,"CRACR2A","12",2.63194096374385
"ENSG00000130052",190.600314398347,-1.3694174576198,1.04705539783366,-1.30787488460792,0.19091574943876,0.99998225410374,"STARD8","X",1.3694174576198
"ENSG00000130055",57.0562368961666,3.02549819319058,1.4205203085277,2.12985212180906,0.0331838239746807,0.612939067107713,"GDPD2","X",3.02549819319058
"ENSG00000130066",16198.2122181037,-0.0592722799061634,0.836299409575455,-0.0708744729788256,0.943497659883841,0.99998225410374,"SAT1","X",0.0592722799061634
"ENSG00000130119",1873.987924375,-0.448805021739423,0.880074319178166,-0.509962638335508,0.610077637019693,0.99998225410374,"GNL3L","X",0.448805021739423
"ENSG00000130147",4084.80899145462,-0.2635978226658,0.815002042494598,-0.323432100684026,0.746368021988291,0.99998225410374,"SH3BP4","2",0.2635978226658
"ENSG00000130150",531.028685038603,1.17250036638142,0.952873706185896,1.23048874029134,0.218514140872978,0.99998225410374,"MOSPD2","X",1.17250036638142
"ENSG00000130158",2591.25252938491,-0.162691269260206,0.931216150639256,-0.174708384458885,0.861308779261415,0.99998225410374,"DOCK6","19",0.162691269260206
"ENSG00000130159",2250.59550880872,0.971966193500983,0.845000193905812,1.15025558634289,0.250038617748909,0.99998225410374,"ECSIT","19",0.971966193500983
"ENSG00000130164",6940.46258701251,0.602272372195641,0.965495978657452,0.623795837071343,0.532761673924433,0.99998225410374,"LDLR","19",0.602272372195641
"ENSG00000130165",2082.52982037017,0.629251486489775,0.892514431141286,0.705032282430583,0.480790146449886,0.99998225410374,"ELOF1","19",0.629251486489775
"ENSG00000130175",13726.6806039517,1.45752159385397,0.911554070231075,1.59894145772888,0.109833611112989,0.99998225410374,"PRKCSH","19",1.45752159385397
"ENSG00000130176",628.273797152544,-0.491765746831994,1.00295678794541,-0.490315986433864,0.623910316329542,0.99998225410374,"CNN1","19",0.491765746831994
"ENSG00000130177",2238.89296619247,0.623817367126679,0.868489493519224,0.718278541976249,0.472585558201057,0.99998225410374,"CDC16","13",0.623817367126679
"ENSG00000130193",2631.29832340628,1.53406266426478,0.874651341887629,1.75391334900836,0.0794453558872516,0.889632718140696,"THEM6","8",1.53406266426478
"ENSG00000130202",6312.67813877799,0.757974872699498,0.917760178573454,0.825896449198393,0.408862835027497,0.99998225410374,"NECTIN2","19",0.757974872699498
"ENSG00000130203",7739.2650386454,-3.33903126137264,1.54977915838297,-2.15452068981013,0.0311993612149599,0.586104721228356,"APOE","19",3.33903126137264
"ENSG00000130204",4931.58307650917,-0.13422306048177,1.01827553520572,-0.131814087485322,0.895131343580873,0.99998225410374,"TOMM40","19",0.13422306048177
"ENSG00000130208",697.197052115476,-2.23395881075137,1.49669981284676,-1.49258975752949,0.135544606081887,0.99998225410374,"APOC1","19",2.23395881075137
"ENSG00000130222",465.318538096364,-1.83250928261845,1.00396341207248,-1.82527496578347,0.0679595459994668,0.844055117274977,"GADD45G","9",1.83250928261845
"ENSG00000130224",33.5293100640012,-1.48493722584168,1.82770076245102,-0.812461895485737,0.416526642647871,0.99998225410374,"LRCH2","X",1.48493722584168
"ENSG00000130227",3658.46418879609,-0.684982982708559,0.817286684838364,-0.838118368273709,0.401964227711584,0.99998225410374,"XPO7","8",0.684982982708559
"ENSG00000130234",92.0857300694114,-1.85976026828672,1.27689784517465,-1.45646754383265,0.145263415505143,0.99998225410374,"ACE2","X",1.85976026828672
"ENSG00000130244",993.796004849207,0.744831957157054,0.861768395028331,0.864306420906243,0.387419583850141,0.99998225410374,"FAM98C","19",0.744831957157054
"ENSG00000130254",2260.92795072773,0.113461084390413,0.827470168613738,0.137118036025993,0.890937496433122,0.99998225410374,"SAFB2","19",0.113461084390413
"ENSG00000130255",30823.9439655936,1.46609646714641,0.833331399497573,1.75931984325845,0.0785231980458,0.883334588487734,"RPL36","19",1.46609646714641
"ENSG00000130270",45.9672919799017,1.57403647931014,1.48291105666114,1.06145036294636,0.288485279450397,0.99998225410374,"ATP8B3","19",1.57403647931014
"ENSG00000130299",996.723338003667,0.318231381750576,0.884466812140937,0.359800251837903,0.718996514846338,0.99998225410374,"GTPBP3","19",0.318231381750576
"ENSG00000130300",2966.08096358833,0.365338935344274,0.849470686571442,0.430078331270997,0.667138661853388,0.99998225410374,"PLVAP","19",0.365338935344274
"ENSG00000130303",6757.66061957066,0.522421850568695,1.07339386409694,0.486700984645759,0.626470247349529,0.99998225410374,"BST2","19",0.522421850568695
"ENSG00000130304",635.060086948361,-0.391988592155676,0.963320401421848,-0.40691403563872,0.684071126929505,0.99998225410374,"SLC27A1","19",0.391988592155676
"ENSG00000130305",1476.77265733802,-0.867240826837335,0.89696347503807,-0.966863033971953,0.333612508292133,0.99998225410374,"NSUN5","7",0.867240826837335
"ENSG00000130307",40.3024900780949,0.356768012084531,1.5222463277366,0.234369435211581,0.814698185065468,0.99998225410374,"USHBP1","19",0.356768012084531
"ENSG00000130309",6664.00112776349,0.825262053841792,0.816087799752613,1.01124174885589,0.311900738503484,0.99998225410374,"COLGALT1","19",0.825262053841792
"ENSG00000130311",1908.66376115635,1.22467739482901,0.893128845252636,1.37122141036951,0.170305945843136,0.99998225410374,"DDA1","19",1.22467739482901
"ENSG00000130312",2141.24808394926,0.75386304585549,0.925245350323384,0.814770963822737,0.415203424380263,0.99998225410374,"MRPL34","19",0.75386304585549
"ENSG00000130313",2112.7017405567,0.950172496866464,0.898302818283894,1.05774186335256,0.290173143964599,0.99998225410374,"PGLS","19",0.950172496866464
"ENSG00000130332",3301.43486416319,0.824105056438109,0.866897297520169,0.95063747319957,0.341788439020263,0.99998225410374,"LSM7","19",0.824105056438109
"ENSG00000130338",1291.91552243836,-0.00820744250590904,0.89417611070079,-0.0091787763145189,0.992676498925808,0.99998225410374,"TULP4","6",0.00820744250590904
"ENSG00000130340",3818.10790443856,0.0923518262231135,0.870695457083301,0.106066737194746,0.915529402108971,0.99998225410374,"SNX9","6",0.0923518262231135
"ENSG00000130347",445.522947142927,-1.01232798909274,0.988099730801841,-1.02452005352864,0.305589703912825,0.99998225410374,"RTN4IP1","6",1.01232798909274
"ENSG00000130348",1122.37947072042,-0.0364233192995132,0.909831750252049,-0.0400330273035898,0.968066795409267,0.99998225410374,"QRSL1","6",0.0364233192995132
"ENSG00000130349",707.711897169977,-0.517674022862634,0.988571452488342,-0.523658680978084,0.600515959131566,0.99998225410374,"MTRES1","6",0.517674022862634
"ENSG00000130363",542.079293370485,0.372565063663635,0.889077877478858,0.419046602216795,0.675182074299272,0.99998225410374,"RSPH3","6",0.372565063663635
"ENSG00000130382",2847.71242870911,-0.0734720688452786,0.853544523359213,-0.0860787771868323,0.931403794347262,0.99998225410374,"MLLT1","19",0.0734720688452786
"ENSG00000130396",4687.23113390086,-1.74564142430076,1.06299015008706,-1.6421990590955,0.100548757636824,0.984244074612396,"AFDN","6",1.74564142430076
"ENSG00000130402",31347.0860777548,-0.515136532011068,0.829634609316497,-0.620919771458749,0.534652411626299,0.99998225410374,"ACTN4","19",0.515136532011068
"ENSG00000130413",63.2435935751819,-0.73556182891463,1.83942207064654,-0.399887465010186,0.689239405197708,0.99998225410374,"STK33","11",0.73556182891463
"ENSG00000130414",4985.78663740643,-0.570407396583366,0.915373423851391,-0.623141749280205,0.533191376613207,0.99998225410374,"NDUFA10","2",0.570407396583366
"ENSG00000130429",49.9299982313526,-0.0090384951418246,1.49343546583332,-0.0060521497906046,0.995171112601592,0.99998225410374,"ARPC1B","7",0.0090384951418246
"ENSG00000130449",615.611642640689,0.0156081364249646,0.941531795387994,0.0165773864477223,0.986773765080707,0.99998225410374,"ZSWIM6","5",0.0156081364249646
"ENSG00000130475",655.836201164103,-3.07205479539293,0.973564805262903,-3.15547026637158,0.00160239598098173,0.0927956228874127,"FCHO1","19",3.07205479539293
"ENSG00000130477",202.083302349902,-6.13590550263078,1.42122999194462,-4.31732058668087,1.57934690001948e-05,0.00266150920239557,"UNC13A","19",6.13590550263078
"ENSG00000130479",1785.10213147562,-0.228942210352011,0.838223426686962,-0.273127907265601,0.784754895108484,0.99998225410374,"MAP1S","19",0.228942210352011
"ENSG00000130487",122.524984603559,-0.336528187143165,1.31221811074123,-0.256457508388656,0.797597586873019,0.99998225410374,"KLHDC7B","22",0.336528187143165
"ENSG00000130508",3112.03340364896,1.90680981837962,1.12300786910475,1.69794875961084,0.089517433284068,0.945830529231106,"PXDN","2",1.90680981837962
"ENSG00000130511",1931.83257372112,0.549360412457161,0.843378686496062,0.65138047860749,0.514800908980389,0.99998225410374,"SSBP4","19",0.549360412457161
"ENSG00000130513",7507.71802564247,1.5059310804096,1.04947042138691,1.43494380567626,0.151303111419648,0.99998225410374,"GDF15","19",1.5059310804096
"ENSG00000130517",2001.00684086651,-0.115522546198713,0.828310043340544,-0.139467759841248,0.889080530838648,0.99998225410374,"PGPEP1","19",0.115522546198713
"ENSG00000130518",107.080746235115,-1.73833685596836,1.41440624698426,-1.22902232627632,0.219063435309143,0.99998225410374,"IQCN","19",1.73833685596836
"ENSG00000130520",6553.79852089694,0.674702193519616,0.872874411248827,0.77296594426948,0.439542535705048,0.99998225410374,"LSM4","19",0.674702193519616
"ENSG00000130522",6339.98047289314,1.3222009705144,0.835543364463741,1.58244446278739,0.113548141249186,0.99998225410374,"JUND","19",1.3222009705144
"ENSG00000130529",3900.12920171633,-0.511453266392583,0.827820237927955,-0.617831315253608,0.536686538610807,0.99998225410374,"TRPM4","19",0.511453266392583
"ENSG00000130544",347.761938657831,0.00919448566833097,0.956723190955345,0.00961039280248839,0.992332133993395,0.99998225410374,"ZNF557","19",0.00919448566833097
"ENSG00000130545",1509.01094042497,0.861933786598131,1.04061906625805,0.828289442838626,0.407506600198069,0.99998225410374,"CRB3","19",0.861933786598131
"ENSG00000130558",128.757777942021,-1.6636147231012,1.10554838383566,-1.5047868980002,0.132378873298097,0.99998225410374,"OLFM1","9",1.6636147231012
"ENSG00000130559",1385.01715749293,-0.106460245780075,0.938314628898937,-0.113459006713985,0.909666661069112,0.99998225410374,"CAMSAP1","9",0.106460245780075
"ENSG00000130560",2064.6466636358,0.0506316908131517,0.987178192930069,0.0512893124825523,0.959094984300304,0.99998225410374,"UBAC1","9",0.0506316908131517
"ENSG00000130584",142.264359959435,1.88376737057229,1.13958644764073,1.65302717882634,0.0983253322847308,0.975542958500884,"ZBTB46","20",1.88376737057229
"ENSG00000130589",3491.62824261854,0.376719493552604,0.863042614524364,0.436501613260684,0.662472828996843,0.99998225410374,"HELZ2","20",0.376719493552604
"ENSG00000130590",416.74441537767,1.30036387216501,0.95091748720816,1.36748339330976,0.171473839028729,0.99998225410374,"SAMD10","20",1.30036387216501
"ENSG00000130592",978.253736187384,-1.60887239114579,1.0375432753432,-1.55065569733812,0.120984216798336,0.99998225410374,"LSP1","11",1.60887239114579
"ENSG00000130598",21.1500326145072,0.366698442634157,2.03020524271011,0.180621365229386,0.85666478467825,0.99998225410374,"TNNI2","11",0.366698442634157
"ENSG00000130600",5127.17646563815,3.02969263016991,1.80937921788455,1.67443761939086,0.0940446245798508,0.9566406135838,"H19","11",3.02969263016991
"ENSG00000130635",13301.0566013443,1.4543758459365,1.33279487130352,1.09122257089275,0.275174958518566,0.99998225410374,"COL5A1","9",1.4543758459365
"ENSG00000130638",3153.49011955025,-0.416312518627954,0.816378657630275,-0.509950272140131,0.610086300767705,0.99998225410374,"ATXN10","22",0.416312518627954
"ENSG00000130640",3422.27915231256,0.241030726214527,0.88176862810635,0.273349174070929,0.784584818626024,0.99998225410374,"TUBGCP2","10",0.241030726214527
"ENSG00000130649",37.0595017355865,3.12296272129567,1.6022170000232,1.94915090855386,0.0512774055697745,0.742550399611503,"CYP2E1","10",3.12296272129567
"ENSG00000130653",329.10841360249,-1.21819667125993,1.07585726001095,-1.1323032492689,0.25750696453141,0.99998225410374,"PNPLA7","9",1.21819667125993
"ENSG00000130669",3592.43977312838,0.279187023716724,0.932091454552937,0.299527500604146,0.764537592178771,0.99998225410374,"PAK4","19",0.279187023716724
"ENSG00000130675",401.479451274552,1.10086979325631,0.978747075769515,1.12477454136022,0.260684585230831,0.99998225410374,"MNX1","7",1.10086979325631
"ENSG00000130684",54.0214301472195,-0.33844342032894,1.47551681693396,-0.229372797683327,0.81857917689663,0.99998225410374,"ZNF337","20",0.33844342032894
"ENSG00000130695",959.980481677661,-0.267054586138456,0.889082903875254,-0.300370848403949,0.763894297238209,0.99998225410374,"CEP85","1",0.267054586138456
"ENSG00000130699",941.494034043175,0.768664179755585,0.879957550899719,0.873524159170699,0.382377443879416,0.99998225410374,"TAF4","20",0.768664179755585
"ENSG00000130701",528.351326719231,-2.05242041892212,1.4998879852232,-1.36838246531903,0.171192389944622,0.99998225410374,"RBBP8NL","20",2.05242041892212
"ENSG00000130702",3845.90878357934,0.455689005389565,0.863043368360759,0.528002441238947,0.597497641557119,0.99998225410374,"LAMA5","20",0.455689005389565
"ENSG00000130703",2737.82408846899,0.306305896013349,0.851804944188671,0.359596287980107,0.719149059907227,0.99998225410374,"OSBPL2","20",0.306305896013349
"ENSG00000130706",2653.78309824189,0.300496318433787,0.976477052358312,0.307735156405418,0.758283866089362,0.99998225410374,"ADRM1","20",0.300496318433787
"ENSG00000130707",31377.7348354728,1.12269506261495,1.02519144005465,1.09510772208077,0.273469446021849,0.99998225410374,"ASS1","9",1.12269506261495
"ENSG00000130713",1486.93043277384,-0.424612515164177,0.907183062979832,-0.468056043473132,0.639744512361187,0.99998225410374,"EXOSC2","9",0.424612515164177
"ENSG00000130714",1096.33306932243,0.405722186703642,0.903942136808482,0.44883645775836,0.653549636766535,0.99998225410374,"POMT1","9",0.405722186703642
"ENSG00000130717",964.179001369756,0.16474244456187,0.881808922715028,0.186823290531739,0.851799185211266,0.99998225410374,"UCK1","9",0.16474244456187
"ENSG00000130720",895.377101238268,3.99349285270616,1.72446999781722,2.31577983830452,0.0205702926094643,0.461376689669632,"FIBCD1","9",3.99349285270616
"ENSG00000130724",4466.47851876104,0.692853844613218,0.918237367180627,0.754547646803537,0.450520446390968,0.99998225410374,"CHMP2A","19",0.692853844613218
"ENSG00000130725",3398.25847731032,1.08549340041764,0.95043432272877,1.1421024835268,0.253411423262503,0.99998225410374,"UBE2M","19",1.08549340041764
"ENSG00000130726",16894.2543913841,-0.207784076600452,0.835939768574552,-0.24856345446367,0.803698480478482,0.99998225410374,"TRIM28","19",0.207784076600452
"ENSG00000130731",2484.04871087817,0.526436720167004,0.844847257962061,0.623114669788802,0.533209170250379,0.99998225410374,"METTL26","16",0.526436720167004
"ENSG00000130733",1956.70553851631,0.379667013482241,0.857993807968531,0.442505540198684,0.658123422130031,0.99998225410374,"YIPF2","19",0.379667013482241
"ENSG00000130734",932.046722426186,0.583107025488643,0.995718635055592,0.585614253825919,0.558134767531912,0.99998225410374,"ATG4D","19",0.583107025488643
"ENSG00000130741",11197.8746028564,0.581281780748668,0.902542990946957,0.644048855931817,0.519543753513442,0.99998225410374,"EIF2S3","X",0.581281780748668
"ENSG00000130748",374.571194621751,2.18378277875898,1.00278033024978,2.1777279757921,0.0294262948370522,0.566414985390918,"TMEM160","19",2.18378277875898
"ENSG00000130749",2073.11886811749,0.0572747310588264,0.88369744527837,0.06481260228243,0.948323207378401,0.99998225410374,"ZC3H4","19",0.0572747310588264
"ENSG00000130751",42.6820887884725,1.27005026986554,1.52976115029601,0.830227823225731,0.406409987097321,0.99998225410374,"NPAS1","19",1.27005026986554
"ENSG00000130755",414.299651127798,-0.230318086835764,1.0139127840891,-0.227157690927708,0.820301125471041,0.99998225410374,"GMFG","19",0.230318086835764
"ENSG00000130758",522.493878038899,-0.0924957220911665,0.897967597776841,-0.103005634412828,0.917958499128539,0.99998225410374,"MAP3K10","19",0.0924957220911665
"ENSG00000130762",3264.89913488838,-0.0739121053323438,0.973981243174,-0.0758865797984772,0.939509333839809,0.99998225410374,"ARHGEF16","1",0.0739121053323438
"ENSG00000130764",2348.1503418029,-0.185541507809108,0.831986191170511,-0.223010321298809,0.823527473547129,0.99998225410374,"LRRC47","1",0.185541507809108
"ENSG00000130766",972.823792763526,-0.092048862685802,0.869198448672573,-0.105900859379556,0.915661012217403,0.99998225410374,"SESN2","1",0.092048862685802
"ENSG00000130768",794.832983280526,-3.11795362078213,1.38358506366121,-2.25353229278977,0.0242256069728385,0.505346932037147,"SMPDL3B","1",3.11795362078213
"ENSG00000130770",5010.22281903282,-0.385417709704261,0.966284983320292,-0.398865465527479,0.689992336577744,0.99998225410374,"ATP5IF1","1",0.385417709704261
"ENSG00000130772",976.721190808316,0.0744480633808229,0.945807250562924,0.0787137795111139,0.937260285023885,0.99998225410374,"MED18","1",0.0744480633808229
"ENSG00000130775",753.853957322088,-0.249556075201252,0.944923019307505,-0.264102016886139,0.791701309803632,0.99998225410374,"THEMIS2","1",0.249556075201252
"ENSG00000130779",2131.14705776494,0.274829872410462,0.822807591382328,0.33401475057947,0.738368427929445,0.99998225410374,"CLIP1","12",0.274829872410462
"ENSG00000130787",3359.77576232024,0.826782691632768,0.885277129116874,0.933925281067119,0.350342436940669,0.99998225410374,"HIP1R","12",0.826782691632768
"ENSG00000130803",1431.65321748991,0.160673288700887,0.859520013487099,0.18693373764391,0.851712586611986,0.99998225410374,"ZNF317","19",0.160673288700887
"ENSG00000130810",215.862097420286,0.167574234364671,1.06488719023858,0.157363367594953,0.874958482139366,0.99998225410374,"PPAN","19",0.167574234364671
"ENSG00000130811",5839.62796440113,0.747113098046058,0.829089351402868,0.901124947247119,0.367521890038001,0.99998225410374,"EIF3G","19",0.747113098046058
"ENSG00000130813",664.704191147016,1.06518507467093,1.03043212551843,1.03372657770644,0.301264004509056,0.99998225410374,"SHFL","19",1.06518507467093
"ENSG00000130816",5137.96452123787,-0.981984638915352,0.881206289309051,-1.11436408344897,0.265123025120231,0.99998225410374,"DNMT1","19",0.981984638915352
"ENSG00000130818",420.109501160094,-2.5581940163607,0.984632735554683,-2.59812001367146,0.00937357263184644,0.286694555104641,"ZNF426","19",2.5581940163607
"ENSG00000130821",6173.14772644826,0.679142963070448,0.841724729045925,0.806846870045318,0.41975471190098,0.99998225410374,"SLC6A8","X",0.679142963070448
"ENSG00000130822",21.9842327466454,-1.98056690534952,2.10576374124765,-0.940545639833295,0.346937750546109,0.99998225410374,"PNCK","X",1.98056690534952
"ENSG00000130826",4987.42841611323,-0.238383039137827,0.842339030328663,-0.283001298235955,0.77717584182101,0.99998225410374,"DKC1","X",0.238383039137827
"ENSG00000130827",2046.54435016564,0.455932825927243,0.863299761260476,0.528128057468184,0.597410458182696,0.99998225410374,"PLXNA3","X",0.455932825927243
"ENSG00000130830",558.567994753546,-1.61194175610603,1.28941924177618,-1.250130061566,0.211252039943606,0.99998225410374,"MPP1","X",1.61194175610603
"ENSG00000130844",263.413823554046,-1.26607094252796,1.15999492580771,-1.09144524200948,0.275077014148015,0.99998225410374,"ZNF331","19",1.26607094252796
"ENSG00000130856",466.642088678837,-0.653722567514172,0.92858839683859,-0.703996054376506,0.481435230775795,0.99998225410374,"ZNF236","18",0.653722567514172
"ENSG00000130881",947.241414356977,-0.114210558742317,0.994202183644868,-0.114876592126973,0.908542939021394,0.99998225410374,"LRP3","19",0.114210558742317
"ENSG00000130921",813.661353622932,0.411106583690292,0.883834043511699,0.465140018885062,0.641831189166222,0.99998225410374,"MTRFR","12",0.411106583690292
"ENSG00000130935",2144.74620208923,-0.0812588162280543,0.836333686369593,-0.0971607595776602,0.922598729879017,0.99998225410374,"NOL11","17",0.0812588162280543
"ENSG00000130939",2273.63003348195,-0.580043104508285,0.853902796164517,-0.679284699749983,0.496957489009039,0.99998225410374,"UBE4B","1",0.580043104508285
"ENSG00000130940",897.762338609358,-0.10525315915864,0.872315340994348,-0.120659530117472,0.903960715013371,0.99998225410374,"CASZ1","1",0.10525315915864
"ENSG00000130943",28.6500502683428,0.0876829599414316,2.08353581839736,0.0420837305349887,0.966431949832842,0.99998225410374,"PKDREJ","22",0.0876829599414316
"ENSG00000130956",295.348638244579,-0.70160964669149,0.961434884232289,-0.729752641804472,0.465541397141476,0.99998225410374,"HABP4","9",0.70160964669149
"ENSG00000130958",356.479380314271,1.18193647877027,0.929136627194421,1.27208038535645,0.203344559543227,0.99998225410374,"SLC35D2","9",1.18193647877027
"ENSG00000130962",579.839599908331,-0.325468432545397,0.943742624589377,-0.344869908453068,0.73019217390215,0.99998225410374,"PRRG1","X",0.325468432545397
"ENSG00000130985",17743.1654626024,-0.426216006469633,0.87829110030482,-0.48527874906362,0.627478627765121,0.99998225410374,"UBA1","X",0.426216006469633
"ENSG00000131002",507.151035254981,3.97780155143442,2.26758488782579,1.75420182626478,0.0793959304165213,0.889632718140696,"TXLNGY","Y",3.97780155143442
"ENSG00000131013",1156.00570529402,-0.0350733932576232,0.84324144332443,-0.0415935359146348,0.966822726377034,0.99998225410374,"PPIL4","6",0.0350733932576232
"ENSG00000131015",282.623016371647,4.61329753717684,1.36635384811654,3.37635638347716,0.000734527081342587,0.0513243333382022,"ULBP2","6",4.61329753717684
"ENSG00000131016",535.72973521914,0.192851038017307,1.2200377761189,0.1580697268496,0.874401855148789,0.99998225410374,"AKAP12","6",0.192851038017307
