"Pesticide1","Pesticide2","SES_Variable","SES_P_value","Significant"
"XTEBUPIRIMPHOS","XNICOSULFURON","Income",0.286774559136293,FALSE
"XTEBUPIRIMPHOS","XNICOSULFURON","home_value",0.500670115591717,FALSE
"XTEBUPIRIMPHOS","XNICOSULFURON","rent",0.0308487394619617,TRUE
"XTEBUPIRIMPHOS","XNICOSULFURON","Poverty_150",0.441613913832673,FALSE
"XTEBUPIRIMPHOS","XNICOSULFURON","Unemployed",0.0769212890775197,FALSE
"XTEBUPIRIMPHOS","XNICOSULFURON","Working_class",0.818318884484476,FALSE
"XTEBUPIRIMPHOS","XPICLORAM","Education.index",0.214988104074144,FALSE
"XTEBUPIRIMPHOS","XPICLORAM","Income",0.314772358916806,FALSE
"XTEBUPIRIMPHOS","XPICLORAM","home_value",0.494649356503684,FALSE
"XTEBUPIRIMPHOS","XPICLORAM","rent",0.0258228369197381,TRUE
"XTEBUPIRIMPHOS","XPICLORAM","Poverty_150",0.589976640544599,FALSE
"XTEBUPIRIMPHOS","XPICLORAM","Unemployed",0.108662347268207,FALSE
"XTEBUPIRIMPHOS","XPICLORAM","Working_class",0.834760923066515,FALSE
"XTEBUPIRIMPHOS","XPROPARGITE","Education.index",0.0394109947472654,TRUE
"XTEBUPIRIMPHOS","XPROPARGITE","Income",0.125629738637393,FALSE
"XTEBUPIRIMPHOS","XPROPARGITE","home_value",0.129464826354773,FALSE
"XTEBUPIRIMPHOS","XPROPARGITE","rent",0.0132287836529876,TRUE
"XTEBUPIRIMPHOS","XPROPARGITE","Poverty_150",0.820727692822523,FALSE
"XTEBUPIRIMPHOS","XPROPARGITE","Unemployed",0.264460412627494,FALSE
"XTEBUPIRIMPHOS","XPROPARGITE","Working_class",0.389929205629755,FALSE
"XTEBUPIRIMPHOS","XSIMAZINE","Education.index",0.140581815088341,FALSE
"XTEBUPIRIMPHOS","XSIMAZINE","Income",0.402923482076719,FALSE
"XTEBUPIRIMPHOS","XSIMAZINE","home_value",0.544800961782032,FALSE
"XTEBUPIRIMPHOS","XSIMAZINE","rent",0.0747555548169733,FALSE
"XTEBUPIRIMPHOS","XSIMAZINE","Poverty_150",0.435739503553412,FALSE
"XTEBUPIRIMPHOS","XSIMAZINE","Unemployed",0.0628536476165024,FALSE
"XTEBUPIRIMPHOS","XSIMAZINE","Working_class",0.861166459463135,FALSE
