"Pesticide1","Pesticide2","SES_Adjusted","Effect","P_value","Significant","Included_SES","N_obs","N_years","N_SC","Filter_Description"
"XPICLORAM","XPROPARGITE","Working_class",0.417844830276716,0.010552977831518,TRUE,"Working_class",972,21,85,"SC≥10|Top5%"
"XPICLORAM","XSIMAZINE","NULL",0.580389259153635,0.000639616961800135,TRUE,"None",1580,21,94,"SC≥10|Top5%"
"XPICLORAM","XSIMAZINE","NULL+Pesti2",0.436261582049452,0.0112114921835355,TRUE,"None",1580,21,94,"SC≥10|Top5%"
"XPICLORAM","XSIMAZINE","Education.index",0.371096509577288,0.0297302921499524,TRUE,"Education.index",1580,21,94,"SC≥10|Top5%"
"XPICLORAM","XSIMAZINE","Income",0.42647868827697,0.0129747063610136,TRUE,"Income",1580,21,94,"SC≥10|Top5%"
"XPICLORAM","XSIMAZINE","home_value",0.41636472668662,0.0191442121014876,TRUE,"home_value",1580,21,94,"SC≥10|Top5%"
"XPICLORAM","XSIMAZINE","rent",0.39298560276515,0.0226489881709876,TRUE,"rent",1580,21,94,"SC≥10|Top5%"
"XPICLORAM","XSIMAZINE","Poverty_150",0.427652476525346,0.0132334468690288,TRUE,"Poverty_150",1580,21,94,"SC≥10|Top5%"
"XPICLORAM","XSIMAZINE","Unemployed",0.451422741550001,0.00894299470821439,TRUE,"Unemployed",1580,21,94,"SC≥10|Top5%"
"XPICLORAM","XSIMAZINE","Working_class",0.43701082915684,0.0110156249302462,TRUE,"Working_class",1580,21,94,"SC≥10|Top5%"
"XPICLORAM","XSIMAZINE","Combined_SES",0.371096509577288,0.0297302921499524,TRUE,"Education.index",1580,21,94,"SC≥10|Top5%"
"XPICLORAM","XTEBUPIRIMPHOS","NULL",0.725588913049888,0.00281155910761642,TRUE,"None",1051,17,79,"SC≥10|Top5%"
"XPICLORAM","XTEBUPIRIMPHOS","NULL+Pesti2",0.633392172374971,0.00910435833174031,TRUE,"None",1051,17,79,"SC≥10|Top5%"
"XPICLORAM","XTEBUPIRIMPHOS","Education.index",0.613632368944957,0.0112245732347125,TRUE,"Education.index",1051,17,79,"SC≥10|Top5%"
"XPICLORAM","XTEBUPIRIMPHOS","Income",0.650406628612714,0.00743787186924156,TRUE,"Income",1051,17,79,"SC≥10|Top5%"
"XPICLORAM","XTEBUPIRIMPHOS","home_value",0.633367240801961,0.00898103247018217,TRUE,"home_value",1051,17,79,"SC≥10|Top5%"
"XPICLORAM","XTEBUPIRIMPHOS","rent",0.669208040916285,0.005692155206184,TRUE,"rent",1051,17,79,"SC≥10|Top5%"
"XPICLORAM","XTEBUPIRIMPHOS","Poverty_150",0.629555260653844,0.00959726295627582,TRUE,"Poverty_150",1051,17,79,"SC≥10|Top5%"
"XPICLORAM","XTEBUPIRIMPHOS","Unemployed",0.63021708409623,0.00944605482547067,TRUE,"Unemployed",1051,17,79,"SC≥10|Top5%"
"XPICLORAM","XTEBUPIRIMPHOS","Working_class",0.637600350127091,0.00870351882243934,TRUE,"Working_class",1051,17,79,"SC≥10|Top5%"
"XPICLORAM","XTEBUPIRIMPHOS","Combined_SES",0.645298657805191,0.00809623769235366,TRUE,"Education.index, rent",1051,17,79,"SC≥10|Top5%"
"XPROPARGITE","XACETOCHLOR","NULL",-0.262672931261756,0.0969398449649945,FALSE,"None",437,18,40,"SC≥10|Top5%"
"XPROPARGITE","XACETOCHLOR","NULL+Pesti2",-0.227489197572354,0.303640901185255,FALSE,"None",437,18,40,"SC≥10|Top5%"
"XPROPARGITE","XACETOCHLOR","Education.index",-0.231232660370762,0.295420008223753,FALSE,"Education.index",437,18,40,"SC≥10|Top5%"
"XPROPARGITE","XACETOCHLOR","Income",-0.222425776428548,0.314904286205256,FALSE,"Income",437,18,40,"SC≥10|Top5%"
"XPROPARGITE","XACETOCHLOR","home_value",-0.228681802842612,0.301769639020484,FALSE,"home_value",437,18,40,"SC≥10|Top5%"
"XPROPARGITE","XACETOCHLOR","rent",-0.228743909070175,0.301660420689123,FALSE,"rent",437,18,40,"SC≥10|Top5%"
"XPROPARGITE","XACETOCHLOR","Poverty_150",-0.224823470289153,0.309053958761439,FALSE,"Poverty_150",437,18,40,"SC≥10|Top5%"
"XPROPARGITE","XACETOCHLOR","Unemployed",-0.241060055306495,0.273530546806468,FALSE,"Unemployed",437,18,40,"SC≥10|Top5%"
"XPROPARGITE","XACETOCHLOR","Working_class",-0.228359909187117,0.302523085053298,FALSE,"Working_class",437,18,40,"SC≥10|Top5%"
"XPROPARGITE","XACETOCHLOR","Combined_SES",-0.241060055306495,0.273530546806468,FALSE,"Unemployed",437,18,40,"SC≥10|Top5%"
"XPROPARGITE","XATRAZINE","NULL",-0.326042014898634,0.00231673156986464,TRUE,"None",758,21,42,"SC≥10|Top5%"
"XPROPARGITE","XATRAZINE","NULL+Pesti2",-0.283909115472677,0.0135759317157989,TRUE,"None",758,21,42,"SC≥10|Top5%"
"XPROPARGITE","XATRAZINE","Education.index",-0.284111320235037,0.0118886552462382,TRUE,"Education.index",758,21,42,"SC≥10|Top5%"
"XPROPARGITE","XATRAZINE","Income",-0.284110267746505,0.0133885687335502,TRUE,"Income",758,21,42,"SC≥10|Top5%"
"XPROPARGITE","XATRAZINE","home_value",-0.287827421532601,0.0129413781072055,TRUE,"home_value",758,21,42,"SC≥10|Top5%"
"XPROPARGITE","XATRAZINE","rent",-0.289404444844284,0.0130251662396215,TRUE,"rent",758,21,42,"SC≥10|Top5%"
"XPROPARGITE","XATRAZINE","Poverty_150",-0.296193985379292,0.00912979628043824,TRUE,"Poverty_150",758,21,42,"SC≥10|Top5%"
"XPROPARGITE","XATRAZINE","Unemployed",-0.24024387543309,0.0302746805961517,TRUE,"Unemployed",758,21,42,"SC≥10|Top5%"
"XPROPARGITE","XATRAZINE","Working_class",-0.284995940643941,0.013705036605852,TRUE,"Working_class",758,21,42,"SC≥10|Top5%"
"XPROPARGITE","XATRAZINE","Combined_SES",-0.24024387543309,0.0302746805961517,TRUE,"Unemployed",758,21,42,"SC≥10|Top5%"
"XPROPARGITE","XDIAZINON","NULL",-0.29588256710576,0.00641605593260083,TRUE,"None",732,21,42,"SC≥10|Top5%"
"XPROPARGITE","XDIAZINON","NULL+Pesti2",-0.323347041759969,0.00412794210578651,TRUE,"None",732,21,42,"SC≥10|Top5%"
"XPROPARGITE","XDIAZINON","Education.index",-0.333907258267208,0.00209965919526286,TRUE,"Education.index",732,21,42,"SC≥10|Top5%"
"XPROPARGITE","XDIAZINON","Income",-0.323123326631161,0.00368356077788533,TRUE,"Income",732,21,42,"SC≥10|Top5%"
"XPROPARGITE","XDIAZINON","home_value",-0.334805009432233,0.00329060991337805,TRUE,"home_value",732,21,42,"SC≥10|Top5%"
"XPROPARGITE","XDIAZINON","rent",-0.341276221063773,0.00276450225951911,TRUE,"rent",732,21,42,"SC≥10|Top5%"
"XPROPARGITE","XDIAZINON","Poverty_150",-0.342386894144658,0.00150726228101804,TRUE,"Poverty_150",732,21,42,"SC≥10|Top5%"
"XPROPARGITE","XDIAZINON","Unemployed",-0.253818021043702,0.0150598211206576,TRUE,"Unemployed",732,21,42,"SC≥10|Top5%"
"XPROPARGITE","XDIAZINON","Working_class",-0.322868688696362,0.00447604732111737,TRUE,"Working_class",732,21,42,"SC≥10|Top5%"
"XPROPARGITE","XDIAZINON","Combined_SES",-0.270262919975158,0.0128700506893705,TRUE,"Education.index, Poverty_150, Unemployed",732,21,42,"SC≥10|Top5%"
"XPROPARGITE","XESFENVALERATE","NULL",-0.272287628284067,0.0134934078440445,TRUE,"None",710,21,41,"SC≥10|Top5%"
"XPROPARGITE","XESFENVALERATE","NULL+Pesti2",-0.251367948421794,0.0273007146139717,TRUE,"None",710,21,41,"SC≥10|Top5%"
"XPROPARGITE","XESFENVALERATE","Education.index",-0.2538229520657,0.0237214797481849,TRUE,"Education.index",710,21,41,"SC≥10|Top5%"
"XPROPARGITE","XESFENVALERATE","Income",-0.25229624137349,0.0269055350807332,TRUE,"Income",710,21,41,"SC≥10|Top5%"
"XPROPARGITE","XESFENVALERATE","home_value",-0.244752545400583,0.0351524508339237,TRUE,"home_value",710,21,41,"SC≥10|Top5%"
"XPROPARGITE","XESFENVALERATE","rent",-0.246743652181607,0.0340959745076322,TRUE,"rent",710,21,41,"SC≥10|Top5%"
"XPROPARGITE","XESFENVALERATE","Poverty_150",-0.258936232616847,0.021365108391973,TRUE,"Poverty_150",710,21,41,"SC≥10|Top5%"
"XPROPARGITE","XESFENVALERATE","Unemployed",-0.20259786613908,0.0652681820878251,FALSE,"Unemployed",710,21,41,"SC≥10|Top5%"
"XPROPARGITE","XESFENVALERATE","Working_class",-0.250595268189952,0.0290027121716926,TRUE,"Working_class",710,21,41,"SC≥10|Top5%"
"XPROPARGITE","XESFENVALERATE","Combined_SES",-0.20259786613908,0.0652681820878251,FALSE,"Unemployed",710,21,41,"SC≥10|Top5%"
"XPROPARGITE","XFENBUCONAZOLE","NULL",-0.535709498211908,0.000373796093058087,TRUE,"None",197,18,19,"SC≥10|Top5%"
"XPROPARGITE","XFENBUCONAZOLE","NULL+Pesti2",-0.597587719363274,0.000212662647324229,TRUE,"None",197,18,19,"SC≥10|Top5%"
"XPROPARGITE","XFENBUCONAZOLE","Education.index",-0.551316687368632,0.00117481454530363,TRUE,"Education.index",197,18,19,"SC≥10|Top5%"
"XPROPARGITE","XFENBUCONAZOLE","Income",-0.589109262829146,0.000288361830857902,TRUE,"Income",197,18,19,"SC≥10|Top5%"
"XPROPARGITE","XFENBUCONAZOLE","home_value",-0.561352787203821,0.000649227441452652,TRUE,"home_value",197,18,19,"SC≥10|Top5%"
"XPROPARGITE","XFENBUCONAZOLE","rent",-0.584614985163315,0.000320141389304254,TRUE,"rent",197,18,19,"SC≥10|Top5%"
"XPROPARGITE","XFENBUCONAZOLE","Poverty_150",-0.593112806153622,0.000419382181131175,TRUE,"Poverty_150",197,18,19,"SC≥10|Top5%"
"XPROPARGITE","XFENBUCONAZOLE","Unemployed",-0.59871427055334,0.000215811993552209,TRUE,"Unemployed",197,18,19,"SC≥10|Top5%"
"XPROPARGITE","XFENBUCONAZOLE","Working_class",-0.568085323223189,0.000571054294022219,TRUE,"Working_class",197,18,19,"SC≥10|Top5%"
"XPROPARGITE","XFLUMIOXAZIN","NULL",-0.222462776724347,0.251145650453511,FALSE,"None",114,11,32,"SC≥10|Top5%"
"XPROPARGITE","XFLUMIOXAZIN","NULL+Pesti2",-0.234870058037994,0.239132166823515,FALSE,"None",114,11,32,"SC≥10|Top5%"
"XPROPARGITE","XFLUMIOXAZIN","Education.index",-0.228292557458097,0.306752268536818,FALSE,"Education.index",114,11,32,"SC≥10|Top5%"
"XPROPARGITE","XFLUMIOXAZIN","Income",-0.213492588261903,0.299734327597647,FALSE,"Income",114,11,32,"SC≥10|Top5%"
"XPROPARGITE","XFLUMIOXAZIN","home_value",-0.152381231514606,0.481643940430338,FALSE,"home_value",114,11,32,"SC≥10|Top5%"
"XPROPARGITE","XFLUMIOXAZIN","rent",-0.141643838518466,0.510369377918019,FALSE,"rent",114,11,32,"SC≥10|Top5%"
"XPROPARGITE","XFLUMIOXAZIN","Poverty_150",-0.280898437157042,0.193112988773932,FALSE,"Poverty_150",114,11,32,"SC≥10|Top5%"
"XPROPARGITE","XFLUMIOXAZIN","Unemployed",-0.161333529799067,0.429624210902426,FALSE,"Unemployed",114,11,32,"SC≥10|Top5%"
"XPROPARGITE","XFLUMIOXAZIN","Working_class",-0.179088706484635,0.393819036135841,FALSE,"Working_class",114,11,32,"SC≥10|Top5%"
"XPROPARGITE","XGLYPHOSATE","NULL",-0.319225952187112,0.00266876471518732,TRUE,"None",762,21,42,"SC≥10|Top5%"
"XPROPARGITE","XGLYPHOSATE","NULL+Pesti2",-0.29459878187746,0.0124438559560475,TRUE,"None",762,21,42,"SC≥10|Top5%"
"XPROPARGITE","XGLYPHOSATE","Education.index",-0.305827783983451,0.0085900158096038,TRUE,"Education.index",762,21,42,"SC≥10|Top5%"
"XPROPARGITE","XGLYPHOSATE","Income",-0.296043415003159,0.0119310036192973,TRUE,"Income",762,21,42,"SC≥10|Top5%"
"XPROPARGITE","XGLYPHOSATE","home_value",-0.298133496278308,0.0122800274180964,TRUE,"home_value",762,21,42,"SC≥10|Top5%"
"XPROPARGITE","XGLYPHOSATE","rent",-0.299163745135756,0.0122041763286207,TRUE,"rent",762,21,42,"SC≥10|Top5%"
"XPROPARGITE","XGLYPHOSATE","Poverty_150",-0.307177885514601,0.00836614982793345,TRUE,"Poverty_150",762,21,42,"SC≥10|Top5%"
"XPROPARGITE","XGLYPHOSATE","Unemployed",-0.251936003514729,0.0269063745490414,TRUE,"Unemployed",762,21,42,"SC≥10|Top5%"
"XPROPARGITE","XGLYPHOSATE","Working_class",-0.295642111265509,0.0125927715330825,TRUE,"Working_class",762,21,42,"SC≥10|Top5%"
"XPROPARGITE","XGLYPHOSATE","Combined_SES",-0.251936003514729,0.0269063745490414,TRUE,"Unemployed",762,21,42,"SC≥10|Top5%"
"XPROPARGITE","XIMIDACLOPRID","NULL",-0.344607244332043,0.00281075265191833,TRUE,"None",624,19,42,"SC≥10|Top5%"
"XPROPARGITE","XIMIDACLOPRID","NULL+Pesti2",-0.397212934629731,0.00115480477768018,TRUE,"None",624,19,42,"SC≥10|Top5%"
"XPROPARGITE","XIMIDACLOPRID","Education.index",-0.397287464528679,0.000799304432421352,TRUE,"Education.index",624,19,42,"SC≥10|Top5%"
"XPROPARGITE","XIMIDACLOPRID","Income",-0.39105916146606,0.00118881775330801,TRUE,"Income",624,19,42,"SC≥10|Top5%"
"XPROPARGITE","XIMIDACLOPRID","home_value",-0.404224963357146,0.00101277166522594,TRUE,"home_value",624,19,42,"SC≥10|Top5%"
"XPROPARGITE","XIMIDACLOPRID","rent",-0.41415664627524,0.000748803085757461,TRUE,"rent",624,19,42,"SC≥10|Top5%"
"XPROPARGITE","XIMIDACLOPRID","Poverty_150",-0.404952867062931,0.000586918995082419,TRUE,"Poverty_150",624,19,42,"SC≥10|Top5%"
"XPROPARGITE","XIMIDACLOPRID","Unemployed",-0.31781056966254,0.00588996243924138,TRUE,"Unemployed",624,19,42,"SC≥10|Top5%"
"XPROPARGITE","XIMIDACLOPRID","Working_class",-0.395033782800289,0.00139226449322454,TRUE,"Working_class",624,19,42,"SC≥10|Top5%"
"XPROPARGITE","XIMIDACLOPRID","Combined_SES",-0.327298571926282,0.00593041296536478,TRUE,"Education.index, Poverty_150, Unemployed",624,19,42,"SC≥10|Top5%"
"XPROPARGITE","XNICOSULFURON","NULL",-0.146317349154558,0.222160432496274,FALSE,"None",533,21,40,"SC≥10|Top5%"
"XPROPARGITE","XNICOSULFURON","NULL+Pesti2",-0.1501946932083,0.239063370887761,FALSE,"None",533,21,40,"SC≥10|Top5%"
"XPROPARGITE","XNICOSULFURON","Education.index",-0.16381153305133,0.194285532986943,FALSE,"Education.index",533,21,40,"SC≥10|Top5%"
"XPROPARGITE","XNICOSULFURON","Income",-0.161638676142428,0.206536890444617,FALSE,"Income",533,21,40,"SC≥10|Top5%"
"XPROPARGITE","XNICOSULFURON","home_value",-0.154878687747319,0.242059599538087,FALSE,"home_value",533,21,40,"SC≥10|Top5%"
"XPROPARGITE","XNICOSULFURON","rent",-0.173636234707283,0.192434370849076,FALSE,"rent",533,21,40,"SC≥10|Top5%"
"XPROPARGITE","XNICOSULFURON","Poverty_150",-0.1835723028608,0.14809056636982,FALSE,"Poverty_150",533,21,40,"SC≥10|Top5%"
"XPROPARGITE","XNICOSULFURON","Unemployed",-0.121288940927489,0.336141725901893,FALSE,"Unemployed",533,21,40,"SC≥10|Top5%"
"XPROPARGITE","XNICOSULFURON","Working_class",-0.144376816594515,0.26271723024933,FALSE,"Working_class",533,21,40,"SC≥10|Top5%"
"XPROPARGITE","XNICOSULFURON","Combined_SES",-0.121288940927489,0.336141725901893,FALSE,"Unemployed",533,21,40,"SC≥10|Top5%"
"XPROPARGITE","XPICLORAM","NULL",-0.343129234396127,0.00173990677444525,TRUE,"None",739,21,42,"SC≥10|Top5%"
"XPROPARGITE","XPICLORAM","NULL+Pesti2",-0.372596937689264,0.000986389571042228,TRUE,"None",739,21,42,"SC≥10|Top5%"
"XPROPARGITE","XPICLORAM","Education.index",-0.356054593123543,0.00135039458933931,TRUE,"Education.index",739,21,42,"SC≥10|Top5%"
"XPROPARGITE","XPICLORAM","Income",-0.361515640594628,0.00141537074324838,TRUE,"Income",739,21,42,"SC≥10|Top5%"
"XPROPARGITE","XPICLORAM","home_value",-0.373194677246451,0.00100164352376161,TRUE,"home_value",739,21,42,"SC≥10|Top5%"
"XPROPARGITE","XPICLORAM","rent",-0.374441602743811,0.000974818121770248,TRUE,"rent",739,21,42,"SC≥10|Top5%"
"XPROPARGITE","XPICLORAM","Poverty_150",-0.35488793628317,0.0014578039914573,TRUE,"Poverty_150",739,21,42,"SC≥10|Top5%"
"XPROPARGITE","XPICLORAM","Unemployed",-0.294278437933497,0.00824281730228514,TRUE,"Unemployed",739,21,42,"SC≥10|Top5%"
"XPROPARGITE","XPICLORAM","Working_class",-0.373530945014396,0.00102542154389895,TRUE,"Working_class",739,21,42,"SC≥10|Top5%"
"XPROPARGITE","XPICLORAM","Combined_SES",-0.294278437933497,0.00824281730228514,TRUE,"Unemployed",739,21,42,"SC≥10|Top5%"
"XPROPARGITE","XSIMAZINE","NULL",-0.247360162003437,0.0315814203301464,TRUE,"None",533,21,42,"SC≥10|Top5%"
"XPROPARGITE","XSIMAZINE","NULL+Pesti2",-0.265996024841223,0.0226226640675944,TRUE,"None",533,21,42,"SC≥10|Top5%"
"XPROPARGITE","XSIMAZINE","Education.index",-0.263943058047206,0.0238081041294452,TRUE,"Education.index",533,21,42,"SC≥10|Top5%"
"XPROPARGITE","XSIMAZINE","Income",-0.268848971555471,0.0242683917249897,TRUE,"Income",533,21,42,"SC≥10|Top5%"
"XPROPARGITE","XSIMAZINE","home_value",-0.232272730321128,0.0523223270245166,FALSE,"home_value",533,21,42,"SC≥10|Top5%"
"XPROPARGITE","XSIMAZINE","rent",-0.24443519489824,0.0419058055229047,TRUE,"rent",533,21,42,"SC≥10|Top5%"
"XPROPARGITE","XSIMAZINE","Poverty_150",-0.272825938237144,0.0196436732085168,TRUE,"Poverty_150",533,21,42,"SC≥10|Top5%"
"XPROPARGITE","XSIMAZINE","Unemployed",-0.231039145626178,0.0512529145824194,FALSE,"Unemployed",533,21,42,"SC≥10|Top5%"
"XPROPARGITE","XSIMAZINE","Working_class",-0.25254283193287,0.030304206792037,TRUE,"Working_class",533,21,42,"SC≥10|Top5%"
"XPROPARGITE","XTEBUPIRIMPHOS","NULL",-0.257327692351135,0.206646217789937,FALSE,"None",247,14,28,"SC≥10|Top5%"
"XPROPARGITE","XTEBUPIRIMPHOS","NULL+Pesti2",0.0574701070067181,0.888457197804126,FALSE,"None",247,14,28,"SC≥10|Top5%"
"XPROPARGITE","XTEBUPIRIMPHOS","Education.index",0.0159984109606899,0.968809060936639,FALSE,"Education.index",247,14,28,"SC≥10|Top5%"
"XPROPARGITE","XTEBUPIRIMPHOS","Income",0.0931785787730191,0.820475270435652,FALSE,"Income",247,14,28,"SC≥10|Top5%"
"XPROPARGITE","XTEBUPIRIMPHOS","home_value",0.0430497720180124,0.916422069291636,FALSE,"home_value",247,14,28,"SC≥10|Top5%"
"XPROPARGITE","XTEBUPIRIMPHOS","rent",0.090396809515365,0.825283054528216,FALSE,"rent",247,14,28,"SC≥10|Top5%"
"XPROPARGITE","XTEBUPIRIMPHOS","Poverty_150",0.0661937564355943,0.871618760885291,FALSE,"Poverty_150",247,14,28,"SC≥10|Top5%"
"XPROPARGITE","XTEBUPIRIMPHOS","Unemployed",0.046957095446688,0.908339808884341,FALSE,"Unemployed",247,14,28,"SC≥10|Top5%"
"XPROPARGITE","XTEBUPIRIMPHOS","Working_class",0.0571256415352503,0.889827295421036,FALSE,"Working_class",247,14,28,"SC≥10|Top5%"
"XSIMAZINE","XACETOCHLOR","NULL",0.405299656653193,0.00367342737301201,TRUE,"None",1316,19,91,"SC≥10|Top5%"
"XSIMAZINE","XACETOCHLOR","NULL+Pesti2",0.265403872409852,0.190298497149955,FALSE,"None",1316,19,91,"SC≥10|Top5%"
"XSIMAZINE","XACETOCHLOR","Education.index",0.280322988892647,0.161065746066021,FALSE,"Education.index",1316,19,91,"SC≥10|Top5%"
"XSIMAZINE","XACETOCHLOR","Income",0.254379154579117,0.220645862929905,FALSE,"Income",1316,19,91,"SC≥10|Top5%"
"XSIMAZINE","XACETOCHLOR","home_value",0.284739802939366,0.165936716280164,FALSE,"home_value",1316,19,91,"SC≥10|Top5%"
"XSIMAZINE","XACETOCHLOR","rent",0.311962090160226,0.130266491619654,FALSE,"rent",1316,19,91,"SC≥10|Top5%"
"XSIMAZINE","XACETOCHLOR","Poverty_150",0.281313382588703,0.179730926867992,FALSE,"Poverty_150",1316,19,91,"SC≥10|Top5%"
"XSIMAZINE","XACETOCHLOR","Unemployed",0.292496909161003,0.152594970870017,FALSE,"Unemployed",1316,19,91,"SC≥10|Top5%"
"XSIMAZINE","XACETOCHLOR","Working_class",0.28707289795935,0.169879860826941,FALSE,"Working_class",1316,19,91,"SC≥10|Top5%"
"XSIMAZINE","XACETOCHLOR","Combined_SES",0.280322988892647,0.161065746066021,FALSE,"Education.index",1316,19,91,"SC≥10|Top5%"
"XSIMAZINE","XATRAZINE","NULL",0.405031576335658,0.000284596224294544,TRUE,"None",1701,21,94,"SC≥10|Top5%"
"XSIMAZINE","XATRAZINE","NULL+Pesti2",0.195574301691718,0.237311770533839,FALSE,"None",1701,21,94,"SC≥10|Top5%"
"XSIMAZINE","XATRAZINE","Education.index",0.238129249119277,0.145407901126848,FALSE,"Education.index",1701,21,94,"SC≥10|Top5%"
"XSIMAZINE","XATRAZINE","Income",0.199663416402644,0.238891419327935,FALSE,"Income",1701,21,94,"SC≥10|Top5%"
"XSIMAZINE","XATRAZINE","home_value",0.211972002493326,0.210422113110242,FALSE,"home_value",1701,21,94,"SC≥10|Top5%"
"XSIMAZINE","XATRAZINE","rent",0.234474366877287,0.162030771218821,FALSE,"rent",1701,21,94,"SC≥10|Top5%"
"XSIMAZINE","XATRAZINE","Poverty_150",0.226417455758731,0.189610596723131,FALSE,"Poverty_150",1701,21,94,"SC≥10|Top5%"
"XSIMAZINE","XATRAZINE","Unemployed",0.228608532605719,0.178875841141209,FALSE,"Unemployed",1701,21,94,"SC≥10|Top5%"
"XSIMAZINE","XATRAZINE","Working_class",0.195896395918949,0.245094614282043,FALSE,"Working_class",1701,21,94,"SC≥10|Top5%"
"XSIMAZINE","XATRAZINE","Combined_SES",0.238129249119277,0.145407901126848,FALSE,"Education.index",1701,21,94,"SC≥10|Top5%"
"XSIMAZINE","XDIAZINON","NULL",0.399903440344401,0.000549486100094751,TRUE,"None",1481,21,95,"SC≥10|Top5%"
"XSIMAZINE","XDIAZINON","NULL+Pesti2",0.359372286534874,0.00265412001455731,TRUE,"None",1481,21,95,"SC≥10|Top5%"
"XSIMAZINE","XDIAZINON","Education.index",0.2704539270177,0.0223096008045166,TRUE,"Education.index",1481,21,95,"SC≥10|Top5%"
"XSIMAZINE","XDIAZINON","Income",0.351943560547178,0.00312562929181916,TRUE,"Income",1481,21,95,"SC≥10|Top5%"
"XSIMAZINE","XDIAZINON","home_value",0.317378271935823,0.00975901790508582,TRUE,"home_value",1481,21,95,"SC≥10|Top5%"
"XSIMAZINE","XDIAZINON","rent",0.29295599027907,0.0168772635128942,TRUE,"rent",1481,21,95,"SC≥10|Top5%"
"XSIMAZINE","XDIAZINON","Poverty_150",0.405640353350349,0.00110463939656691,TRUE,"Poverty_150",1481,21,95,"SC≥10|Top5%"
"XSIMAZINE","XDIAZINON","Unemployed",0.382462839029427,0.0047528185245419,TRUE,"Unemployed",1481,21,95,"SC≥10|Top5%"
"XSIMAZINE","XDIAZINON","Working_class",0.3517937315195,0.00341498058843019,TRUE,"Working_class",1481,21,95,"SC≥10|Top5%"
"XSIMAZINE","XDIAZINON","Combined_SES",0.262694584758656,0.0291343153610294,TRUE,"Education.index, rent",1481,21,95,"SC≥10|Top5%"
"XSIMAZINE","XESFENVALERATE","NULL",0.411730348011237,0.00034217256168294,TRUE,"None",1704,21,94,"SC≥10|Top5%"
"XSIMAZINE","XESFENVALERATE","NULL+Pesti2",0.202532729027216,0.207810105703072,FALSE,"None",1704,21,94,"SC≥10|Top5%"
"XSIMAZINE","XESFENVALERATE","Education.index",0.164111722576533,0.301741155266222,FALSE,"Education.index",1704,21,94,"SC≥10|Top5%"
"XSIMAZINE","XESFENVALERATE","Income",0.197542746604356,0.219610001912779,FALSE,"Income",1704,21,94,"SC≥10|Top5%"
"XSIMAZINE","XESFENVALERATE","home_value",0.179839844958684,0.269302894701086,FALSE,"home_value",1704,21,94,"SC≥10|Top5%"
"XSIMAZINE","XESFENVALERATE","rent",0.153754685348886,0.346063437203678,FALSE,"rent",1704,21,94,"SC≥10|Top5%"
"XSIMAZINE","XESFENVALERATE","Poverty_150",0.229273859778002,0.168114702502855,FALSE,"Poverty_150",1704,21,94,"SC≥10|Top5%"
"XSIMAZINE","XESFENVALERATE","Unemployed",0.22699225915378,0.189685809324693,FALSE,"Unemployed",1704,21,94,"SC≥10|Top5%"
"XSIMAZINE","XESFENVALERATE","Working_class",0.194246675222241,0.228662155538983,FALSE,"Working_class",1704,21,94,"SC≥10|Top5%"
"XSIMAZINE","XESFENVALERATE","Combined_SES",0.164111722576533,0.301741155266222,FALSE,"Education.index",1704,21,94,"SC≥10|Top5%"
"XSIMAZINE","XFENBUCONAZOLE","NULL",0.415078213746938,0.00903904180140937,TRUE,"None",333,18,26,"SC≥10|Top5%"
"XSIMAZINE","XFENBUCONAZOLE","NULL+Pesti2",0.232179944012123,0.217147636045154,FALSE,"None",333,18,26,"SC≥10|Top5%"
"XSIMAZINE","XFENBUCONAZOLE","Education.index",0.248187685999085,0.197895552036575,FALSE,"Education.index",333,18,26,"SC≥10|Top5%"
"XSIMAZINE","XFENBUCONAZOLE","Income",0.213338499393043,0.259706720279238,FALSE,"Income",333,18,26,"SC≥10|Top5%"
"XSIMAZINE","XFENBUCONAZOLE","home_value",0.231560837352867,0.222426423163137,FALSE,"home_value",333,18,26,"SC≥10|Top5%"
"XSIMAZINE","XFENBUCONAZOLE","rent",0.230887185218942,0.223134401225657,FALSE,"rent",333,18,26,"SC≥10|Top5%"
"XSIMAZINE","XFENBUCONAZOLE","Poverty_150",0.165707648496335,0.37110244642388,FALSE,"Poverty_150",333,18,26,"SC≥10|Top5%"
"XSIMAZINE","XFENBUCONAZOLE","Unemployed",0.156954088810368,0.413981660283174,FALSE,"Unemployed",333,18,26,"SC≥10|Top5%"
"XSIMAZINE","XFENBUCONAZOLE","Working_class",0.241128726339745,0.208663323352771,FALSE,"Working_class",333,18,26,"SC≥10|Top5%"
"XSIMAZINE","XFLUMIOXAZIN","NULL",0.506812207969441,0.0607780474651249,FALSE,"None",651,12,81,"SC≥10|Top5%"
"XSIMAZINE","XFLUMIOXAZIN","NULL+Pesti2",0.120870173219407,0.752165110019096,FALSE,"None",651,12,81,"SC≥10|Top5%"
"XSIMAZINE","XFLUMIOXAZIN","Education.index",0.0563014716991612,0.883178789953955,FALSE,"Education.index",651,12,81,"SC≥10|Top5%"
"XSIMAZINE","XFLUMIOXAZIN","Income",0.114445670059892,0.765311104693664,FALSE,"Income",651,12,81,"SC≥10|Top5%"
"XSIMAZINE","XFLUMIOXAZIN","home_value",0.0821711123211357,0.83302271879091,FALSE,"home_value",651,12,81,"SC≥10|Top5%"
